year,exam,question_number,statement,option_a,option_b,option_c,option_d,correct_option,answer_key_status,question_source_url,answer_key_source_url,question_extraction_status
2015,AEMET A1 Acceso Libre — Primer ejercicio,46,"Según la clasificación de Koppen, el subgrupo “f”, referente al régimen de precipitaciones, se corresponde a:",precipitaciones constantes a lo largo de todo el año.,presencia de estación seca en verano.,presencia de estación seca en invierno.,"precipitación de tipo monzónico. __________________________________________________________________________________________ 13 Tribunal Calificador de las Pruebas Selectivas para el acceso al Cuerpo Superior de Meteorólogos del Estado, por el sistema general de acceso libre (Orden AAA/1378/2015 de 26 de junio; BOE 164, de 10 de julio de 2015) ______________________________________________________________________ PRIMER EJERCICIO (las respuestas ha de marcarlas en la Hoja de Examen) ___________________________________________________________________________________________",A,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2015.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_ejercicio1_meteorologos_libre_tcm30-94710.pdf,text_extracted
2015,AEMET A1 Acceso Libre — Primer ejercicio,47,El mecanismo de retroalimentación hielo-albedo:,es un mecanismo de retroalimentación positivo.,provoca una disminución de las áreas de nieve y hielo sobre la superficie terrestre.,provoca un aumento de las áreas de nieve y hielo sobre la superficie terrestre.,es un mecanismo de retroalimentación negativo.,A,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2015.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_ejercicio1_meteorologos_libre_tcm30-94710.pdf,text_extracted
2015,AEMET A1 Acceso Libre — Primer ejercicio,48,El proceso ciclogenético más importante en latitudes medias es:,las ondas de Rossby barotrópicas.,la inestabilidad barotrópica.,la inestabilidad baroclina.,la corriente en chorro polar.,C,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2015.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_ejercicio1_meteorologos_libre_tcm30-94710.pdf,text_extracted
2015,AEMET A1 Acceso Libre — Primer ejercicio,49,"En la clasificación de los aerosoles atmosféricos por su tamaño, se denominan núcleos de Aitken a aquellas partículas cuyo radio está comprendido entre:","0,1 mm y 1 mm",1mm y 10 mm,"0,1 mm y 10 mm","0,001 mm y 0,1 mm",D,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2015.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_ejercicio1_meteorologos_libre_tcm30-94710.pdf,text_extracted
2015,AEMET A1 Acceso Libre — Primer ejercicio,51,"En un hemisferio, los episodios de niebla por advección ocurren con mayor frecuencia:",durante la estación cálida.,durante la estación fría.,cerca de los trópicos.,en el interior de los continentes.,A,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2015.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_ejercicio1_meteorologos_libre_tcm30-94710.pdf,text_extracted
2015,AEMET A1 Acceso Libre — Primer ejercicio,52,El campo de velocidades de un fluido incompresible cuyo potencial vector es A = ( 1 2 2p x + y 2 )k es:,independiente del punto.,unidimensional.,bidimensional.,tridimensional.,C,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2015.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_ejercicio1_meteorologos_libre_tcm30-94710.pdf,text_extracted
2015,AEMET A1 Acceso Libre — Primer ejercicio,53,¿Qué se entiende por firma electrónica avanzada?,"Firma electrónica que permite la identificación del signatario y ha sido creada por medios que éste mantiene bajo su exclusivo control, de manera que esté vinculada únicamente al mismo y a los datos a los que se refiere.","Conjunto de datos, en forma electrónica, anejos a otros datos electrónicos o asociados funcionalmente a ellos, como medio para identificar formalmente al autor del documento que la recoge.",Certificación electrónica que vincula unos datos de verificación de firma a un signatario y confirma su identidad.,"Persona física o jurídica que expide certificados, pudiendo prestar además otros servicios en relación con la firma electrónica.",A,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2015.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_ejercicio1_meteorologos_libre_tcm30-94710.pdf,text_extracted
2015,AEMET A1 Acceso Libre — Primer ejercicio,54,"El dióxido de carbono de carácter antropogénico emitido desde la era industrial hasta el 2013, según datos del IPCC:",se ha acumulado en mayor cantidad en la atmósfera que en el océano.,se ha acumulado en menor cantidad en la atmósfera que en el océano.,se ha acumulado en cantidades aproximadamente iguales en la atmósfera y en el océano.,"existe cierta controversia, ya que dependiendo de las mediciones, unas apuntan a una mayor cantidad en la atmósfera que en océano, y en otras lo opuesto. __________________________________________________________________________________________ 15 Tribunal Calificador de las Pruebas Selectivas para el acceso al Cuerpo Superior de Meteorólogos del Estado, por el sistema general de acceso libre (Orden AAA/1378/2015 de 26 de junio; BOE 164, de 10 de julio de 2015) ______________________________________________________________________ PRIMER EJERCICIO (las respuestas ha de marcarlas en la Hoja de Examen) ___________________________________________________________________________________________",A,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2015.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_ejercicio1_meteorologos_libre_tcm30-94710.pdf,text_extracted
2015,AEMET A1 Acceso Libre — Primer ejercicio,56,Los movimientos atmosféricos se rigen por las leyes físicas fundamentales de conservación de:,"masa, momento y energía.","masa, fuerza de Coriolis y energía.","masa, fuerza centrípeta y energía.","masa, gradiente de presión y energía.",A,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2015.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_ejercicio1_meteorologos_libre_tcm30-94710.pdf,text_extracted
2015,AEMET A1 Acceso Libre — Primer ejercicio,57,"Conforme a las competencias y funciones encomendadas a AEMET mediante el Real Decreto 186/2008, de 8 de febrero, por el que se aprueba su Estatuto, ¿cuál de los siguientes servicios no puede ser considerado como esencial?",Apoyo meteorológico a la seguridad y a la defensa.,Elaboración y actualización de los escenarios climáticos regionalizados.,Apoyo meteorológico a la navegación aérea.,Elaboración y emisión de avisos y predicciones en situaciones de emergencia,B,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2015.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_ejercicio1_meteorologos_libre_tcm30-94710.pdf,text_extracted
2015,AEMET A1 Acceso Libre — Primer ejercicio,58,"Si f y g representan campos escalares, Ñ ´ [Ñ(f·g)] vale:",0,Ñf ´ Ñg,Ñf + Ñg,"Ñf - Ñg __________________________________________________________________________________________ 16 Tribunal Calificador de las Pruebas Selectivas para el acceso al Cuerpo Superior de Meteorólogos del Estado, por el sistema general de acceso libre (Orden AAA/1378/2015 de 26 de junio; BOE 164, de 10 de julio de 2015) ______________________________________________________________________ PRIMER EJERCICIO (las respuestas ha de marcarlas en la Hoja de Examen) ___________________________________________________________________________________________",A,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2015.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_ejercicio1_meteorologos_libre_tcm30-94710.pdf,text_extracted
2015,AEMET A1 Acceso Libre — Primer ejercicio,59,¿Qué sucedería si todos los habitantes de la Tierra comenzasen a andar en dirección contraria a la de rotación de la misma?,No pasaría nada porque la masa de los habitantes de la Tierra es despreciable comparada con la masa de la Tierra.,"El momento de inercia del sistema variaría en el tiempo y, por tanto, la velocidad angular de la Tierra dejaría de ser constante.","Por el principio de conservación del momento angular o cinético, al no existir momentos de fuerza externos al sistema, el momento angular permanecerá constante y por tanto, la velocidad angular.","Por el principio de conservación del momento angular o cinético, al introducirse uno en sentido contrario, la velocidad angular de la Tierra debe aumentar para compensarlo y los días serían más cortos.",D,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2015.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_ejercicio1_meteorologos_libre_tcm30-94710.pdf,text_extracted
2015,AEMET A1 Acceso Libre — Primer ejercicio,60,"En relación con el contrato de gestión de servicios públicos, señale la respuesta verdadera:","La Administración podrá gestionar indirectamente, mediante contrato, los servicios de su competencia, salvo que tengan un contenido económico que los haga susceptibles de explotación por empresarios particulares.","Son aquellos contratos mediante los que las Administraciones Públicas encomienden a una persona, natural o jurídica, la gestión de un servicio público.",No? será de aplicación su régimen a los supuestos en que la gestión del servicio público se efectúe mediante la creación de Entidades de Derecho público destinadas a este fin ni a aquellos en que la misma se atribuya a una sociedad de Derecho privado en cuyo capital sea exclusiva la participación de la Administración o de un ente público de la misma.,"Su duración será, en todo caso, de cincuenta años en los contratos que comprendan la ejecución de obras y la explotación de servicio público.",B,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2015.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_ejercicio1_meteorologos_libre_tcm30-94710.pdf,text_extracted
2015,AEMET A1 Acceso Libre — Primer ejercicio,61,La energía mecánica de un satélite en una órbita de radio R es:,2 veces la energía potencial en dicha órbita.,-2 veces la energía potencial en dicha órbita.,- ½ de la energía potencial en dicha órbita.,"½ de la energía potencial en dicha órbita. __________________________________________________________________________________________ 17 Tribunal Calificador de las Pruebas Selectivas para el acceso al Cuerpo Superior de Meteorólogos del Estado, por el sistema general de acceso libre (Orden AAA/1378/2015 de 26 de junio; BOE 164, de 10 de julio de 2015) ______________________________________________________________________ PRIMER EJERCICIO (las respuestas ha de marcarlas en la Hoja de Examen) ___________________________________________________________________________________________",D,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2015.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_ejercicio1_meteorologos_libre_tcm30-94710.pdf,text_extracted
2015,AEMET A1 Acceso Libre — Primer ejercicio,62,En la compresión adiabática de un gas ideal:,aumentan tanto la temperatura como la energía interna de la parcela de gas.,disminuyen tanto la temperatura como la energía interna de la parcela de gas.,aumenta la temperatura y disminuye la energía interna de la parcela de gas.,disminuye la temperatura y aumenta la energía interna de la parcela de gas.,A,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2015.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_ejercicio1_meteorologos_libre_tcm30-94710.pdf,text_extracted
2015,AEMET A1 Acceso Libre — Primer ejercicio,63,"Supongamos una masa de aire seca que asciende en bloque al remontar una barrera orográfica. Si dicha masa de aire alcanza la saturación y es potencialmente estable, entonces, a partir de dicha masa de aire:",no se puede formar ningún tipo de nube.,solo se pueden formar nubes de tipo estratiforme.,solo se pueden formar nubes de tipo cumuliforme.,se pueden formar nubes tanto estratiformes como cumuliformes.,B,official,https://www.aemet.es/documentos/es/empleo_y_becas/empleo_publico/oposiciones/grupo_a1/otras_convocatorias/ex_met_lib_2015.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_ejercicio1_meteorologos_libre_tcm30-94710.pdf,text_extracted
