stable_id,existing_row,source_question,final_answer,disposition,review_status,intended_mutation,source_url
aemet-a1-acceso-libre-primer-ejercicio-2018-77,verified:C:legacy,2018-77,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-78,needs_review:A:legacy,2018-78,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-79,verified:A:legacy,2018-79,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-80,verified:A:legacy,2018-80,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-81,verified:A:legacy,2018-81,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-82,needs_review:A:legacy,2018-82,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-83,verified:C:legacy,2018-83,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-85,needs_review:B:legacy,2018-85,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-86,verified:B:legacy,2018-86,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-87,verified:D:legacy,2018-87,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-89,verified:D:legacy,2018-89,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-90,needs_review:A:legacy,2018-90,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-91,verified:B:legacy,2018-91,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-92,needs_review:B:legacy,2018-92,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-93,verified:B:legacy,2018-93,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-94,needs_review:B:legacy,2018-94,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-95,verified:C:legacy,2018-95,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-96,needs_review:C:legacy,2018-96,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-97,verified:A:legacy,2018-97,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-98,verified:D:legacy,2018-98,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-99,needs_review:B:legacy,2018-99,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
aemet-a1-acceso-libre-primer-ejercicio-2018-100,needs_review:C:legacy,2018-100,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf
